Entry,Organism (ID),Protein families,Length,Fragment,Toxic dose,PTM Keywords,PTM Summary,Gene Ontology (GO),Gene Ontology (biological process),Gene Ontology (cellular component),Gene Ontology (molecular function),Protein existence,ToxProt definition,Scientific_Name,Phylum,Class,Order,Family,Genus,Species,Habitat,Habitat_Detailed
P0C023,13618,Pilosulin family,23,,,Amidation; Disulfide bond,Disulfide bond:2; Amidation:1,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,1: Evidence at protein level,venom_tissue,Myrmecia pilosula,Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecia,Myrmecia pilosula,terrestrial,terrestrial
P10454,6111,Sea anemone sodium channel inhibitory toxin family,48,,LD(50) is 450 ug/kg by intraperitoneal injection into mice.,Disulfide bond,Disulfide bond:3,GO:0009966 (regulation of signal transduction); GO:0005576 (extracellular region); GO:0042151 (nematocyst),GO:0009966 (regulation of signal transduction),GO:0005576 (extracellular region); GO:0042151 (nematocyst),,1: Evidence at protein level,kw_toxin,Anthopleura fuscoviridis,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anthopleura,Anthopleura fuscoviridis,marine,marine
D2KX90,659513,Sea anemone sodium channel inhibitory toxin family,84,,LD(50) is 20 ug/kg to freshwater crabs.,Cleavage on pair of basic residues; Disulfide bond,Disulfide bond:3,GO:0009966 (regulation of signal transduction); GO:0005576 (extracellular region); GO:0042151 (nematocyst),GO:0009966 (regulation of signal transduction),GO:0005576 (extracellular region); GO:0042151 (nematocyst),,1: Evidence at protein level,kw_toxin,Cryptodendrum adhaesivum,Cnidaria,Anthozoa,Actiniaria,Thalassianthidae,Cryptodendrum,Cryptodendrum adhaesivum,marine,marine
E3P6S4,643948,Sea anemone sodium channel inhibitory toxin family,90,,PD(50) is 16.91 +-5.78 ug/kg into blowfly larvae (S.falculata).,Cleavage on pair of basic residues; Disulfide bond,Disulfide bond:3,GO:0005576 (extracellular region); GO:0042151 (nematocyst),,GO:0005576 (extracellular region); GO:0042151 (nematocyst),,1: Evidence at protein level,kw_toxin,Exaiptasia diaphana,Cnidaria,Anthozoa,Actiniaria,Aiptasiidae,Exaiptasia,Exaiptasia diaphana,marine,marine
C7C1L2,573324,Non-disulfide-bridged peptide (NDBP) superfamily,81,,,,,GO:0042742 (defense response to bacterium); GO:0050832 (defense response to fungus); GO:0044179 (hemolysis in other organism); GO:0006811 (ion transport); GO:0005576 (extracellular region); GO:0016021 (integral component of membrane); GO:0044218 (other organism cell membrane),GO:0042742 (defense response to bacterium); GO:0050832 (defense response to fungus); GO:0044179 (hemolysis in other organism); GO:0006811 (ion transport),GO:0005576 (extracellular region); GO:0016021 (integral component of membrane); GO:0044218 (other organism cell membrane),,3: Inferred from homology,venom_tissue,Opisthacanthus cayaporum,Arthropoda,Arachnida,Scorpiones,Hemiscorpiidae,Opisthacanthus,Opisthacanthus cayaporum,terrestrial,terrestrial
R4JNJ5,55084,Non-disulfide-bridged peptide (NDBP) superfamily,69,,,Amidation; Cleavage on pair of basic residues,Amidation:1,GO:0042742 (defense response to bacterium); GO:0050832 (defense response to fungus); GO:0031640 (killing of cells of other organism); GO:0005576 (extracellular region); GO:0016020 (membrane); GO:0044218 (other organism cell membrane),GO:0042742 (defense response to bacterium); GO:0050832 (defense response to fungus); GO:0031640 (killing of cells of other organism),GO:0005576 (extracellular region); GO:0016020 (membrane); GO:0044218 (other organism cell membrane),,3: Inferred from homology,venom_tissue,Pandinus imperator,Arthropoda,Arachnida,Scorpiones,Scorpionidae,Pandinus,Pandinus imperator,terrestrial,terrestrial
P0DME7,754296,Non-disulfide-bridged peptide (NDBP) superfamily,67,,,Amidation; Cleavage on pair of basic residues,Amidation:1,GO:0005576 (extracellular region); GO:0016020 (membrane); GO:0044218 (other organism cell membrane),,GO:0005576 (extracellular region); GO:0016020 (membrane); GO:0044218 (other organism cell membrane),,3: Inferred from homology,venom_tissue,Heterometrus petersii,Arthropoda,Arachnida,Scorpiones,Scorpionidae,Heterometrus,Heterometrus petersii,terrestrial,terrestrial
S6CWV8,6887,Non-disulfide-bridged peptide (NDBP) superfamily,73,,,Amidation,Amidation:1,GO:0042742 (defense response to bacterium); GO:0050832 (defense response to fungus); GO:0044179 (hemolysis in other organism); GO:0005576 (extracellular region),GO:0042742 (defense response to bacterium); GO:0050832 (defense response to fungus); GO:0044179 (hemolysis in other organism),GO:0005576 (extracellular region),,1: Evidence at protein level,venom_tissue,Tityus serrulatus,Arthropoda,Arachnida,Scorpiones,Buthidae,Tityus,Tityus serrulatus,terrestrial,terrestrial
Q3HXY1,8670,NGF-beta family,242,,,Cleavage on pair of basic residues; Disulfide bond,Disulfide bond:3,GO:0010951 (negative regulation of endopeptidase activity); GO:0005576 (extracellular region); GO:0008191 (metalloendopeptidase inhibitor activity),GO:0010951 (negative regulation of endopeptidase activity),GO:0005576 (extracellular region),GO:0008191 (metalloendopeptidase inhibitor activity),2: Evidence at transcript level,both,Pseudechis australis,Chordata,Lepidosauria,Squamata,Elapidae,Pseudechis,Pseudechis australis,terrestrial,terrestrial
Q9BPA0,117992,Conotoxin O1 superfamily,83,,,Cleavage on pair of basic residues; Disulfide bond,Disulfide bond:3,GO:0009405 (pathogenesis); GO:0005576 (extracellular region); GO:0008200 (ion channel inhibitor activity),GO:0009405 (pathogenesis),GO:0005576 (extracellular region),GO:0008200 (ion channel inhibitor activity),2: Evidence at transcript level,both,Conus ventricosus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus ventricosus,marine,marine
Q9BPC8,117992,Conotoxin O2 superfamily,77,,,Cleavage on pair of basic residues; Disulfide bond,Disulfide bond:3,GO:0009405 (pathogenesis); GO:0005576 (extracellular region); GO:0008200 (ion channel inhibitor activity),GO:0009405 (pathogenesis),GO:0005576 (extracellular region),GO:0008200 (ion channel inhibitor activity),2: Evidence at transcript level,both,Conus ventricosus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus ventricosus,marine,marine
Q9BP66,89451,Conotoxin O3 superfamily,78,,,Amidation; Cleavage on pair of basic residues; Disulfide bond,Disulfide bond:3; Amidation:1,GO:0009405 (pathogenesis); GO:0005576 (extracellular region); GO:0008200 (ion channel inhibitor activity),GO:0009405 (pathogenesis),GO:0005576 (extracellular region),GO:0008200 (ion channel inhibitor activity),2: Evidence at transcript level,both,Conus arenatus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus arenatus,marine,marine
A8QL52,8613,Flavin monoamine oxidase family,517,,,Disulfide bond; Glycoprotein,Disulfide bond:2; Glycosylation:2,GO:0006915 (apoptotic process); GO:0042742 (defense response to bacterium); GO:0044179 (hemolysis in other organism); GO:0005576 (extracellular region); GO:0001716 (L-amino-acid oxidase activity),GO:0006915 (apoptotic process); GO:0042742 (defense response to bacterium); GO:0044179 (hemolysis in other organism),GO:0005576 (extracellular region),GO:0001716 (L-amino-acid oxidase activity),1: Evidence at protein level,both,Bungarus fasciatus,Chordata,Lepidosauria,Squamata,Elapidae,Bungarus,Bungarus fasciatus,terrestrial,terrestrial
P0C8X0,50344,,15,fragment,,,,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,1: Evidence at protein level,venom_tissue,Tityus stigmurus,Arthropoda,Arachnida,Scorpiones,Buthidae,Tityus,Tityus stigmurus,terrestrial,terrestrial
P51528,7453,AB hydrolase superfamily,300,,,Disulfide bond,Disulfide bond:6,GO:0016042 (lipid catabolic process); GO:0005576 (extracellular region); GO:0052740 (1-acyl-2-lysophosphatidylserine acylhydrolase activity); GO:0008970 (phosphatidylcholine 1-acylhydrolase activity); GO:0052739 (phosphatidylserine 1-acylhydrolase activity); GO:0004623 (phospholipase A2 activity),GO:0016042 (lipid catabolic process),GO:0005576 (extracellular region),GO:0052740 (1-acyl-2-lysophosphatidylserine acylhydrolase activity); GO:0008970 (phosphatidylcholine 1-acylhydrolase activity); GO:0052739 (phosphatidylserine 1-acylhydrolase activity); GO:0004623 (phospholipase A2 activity),1: Evidence at protein level,venom_tissue,Vespula maculifrons,Arthropoda,Insecta,Hymenoptera,Vespidae,Vespula,Vespula maculifrons,terrestrial,terrestrial
P0C933,8753,Phospholipase A2 family,49,fragment,,Disulfide bond,Disulfide bond:1,GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process); GO:0005576 (extracellular region); GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process),GO:0005576 (extracellular region),GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),1: Evidence at protein level,both,Lachesis muta muta,Chordata,Lepidosauria,Squamata,Viperidae,Lachesis,Lachesis muta,terrestrial,terrestrial
P00621,8695,Phospholipase A2 family,119,,,Disulfide bond,,GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process); GO:0005576 (extracellular region); GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process),GO:0005576 (extracellular region),GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),1: Evidence at protein level,venom_tissue,Bitis nasicornis,Chordata,Lepidosauria,Squamata,Viperidae,Bitis,Bitis nasicornis,terrestrial,terrestrial
Q9PUI0,29156,Phospholipase A2 family,147,,,Disulfide bond,Disulfide bond:7,GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process); GO:0005576 (extracellular region); GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process),GO:0005576 (extracellular region),GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),2: Evidence at transcript level,both,Austrelaps superbus,Chordata,Lepidosauria,Squamata,Elapidae,Austrelaps,Austrelaps superbus,terrestrial,terrestrial
Q9PUH4,29156,Phospholipase A2 family,146,,,Disulfide bond,Disulfide bond:7,GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process); GO:0005576 (extracellular region); GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process),GO:0005576 (extracellular region),GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),2: Evidence at transcript level,both,Austrelaps superbus,Chordata,Lepidosauria,Squamata,Elapidae,Austrelaps,Austrelaps superbus,terrestrial,terrestrial
Q9PVF2,8717,Phospholipase A2 family,139,,,Disulfide bond,Disulfide bond:7,GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process); GO:0005576 (extracellular region); GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process),GO:0005576 (extracellular region),GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),1: Evidence at protein level,both,Calloselasma rhodostoma,Chordata,Lepidosauria,Squamata,Viperidae,Calloselasma,Calloselasma rhodostoma,terrestrial,terrestrial
P00606,8616,Phospholipase A2 family,145,,,Disulfide bond,Disulfide bond:7,GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process); GO:0005576 (extracellular region); GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process),GO:0005576 (extracellular region),GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),1: Evidence at protein level,venom_tissue,Bungarus multicinctus,Chordata,Lepidosauria,Squamata,Elapidae,Bungarus,Bungarus multicinctus,terrestrial,terrestrial
P86803,157554,Phospholipase A2 family,121,,,Disulfide bond,Disulfide bond:7,GO:0051715 (cytolysis in other organism); GO:0009405 (pathogenesis); GO:0009395 (phospholipid catabolic process); GO:0006937 (regulation of muscle contraction); GO:0005576 (extracellular region); GO:0072556 (other organism presynaptic membrane); GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),GO:0051715 (cytolysis in other organism); GO:0009405 (pathogenesis); GO:0009395 (phospholipid catabolic process); GO:0006937 (regulation of muscle contraction),GO:0005576 (extracellular region); GO:0072556 (other organism presynaptic membrane),GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),1: Evidence at protein level,both,Bothrops marajoensis,Chordata,Lepidosauria,Squamata,Viperidae,Bothrops,Bothrops marajoensis,terrestrial,terrestrial
Q8AY47,92438,Phospholipase A2 family,139,fragment,,Disulfide bond,Disulfide bond:2,GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process); GO:0005576 (extracellular region); GO:0072556 (other organism presynaptic membrane); GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process),GO:0005576 (extracellular region); GO:0072556 (other organism presynaptic membrane),GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),2: Evidence at transcript level,both,Bungarus candidus,Chordata,Lepidosauria,Squamata,Elapidae,Bungarus,Bungarus candidus,terrestrial,terrestrial
Q75S51,92438,Phospholipase A2 family,147,,,Disulfide bond,Disulfide bond:7,GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process); GO:0005576 (extracellular region); GO:0072556 (other organism presynaptic membrane); GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process),GO:0005576 (extracellular region); GO:0072556 (other organism presynaptic membrane),GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),2: Evidence at transcript level,both,Bungarus candidus,Chordata,Lepidosauria,Squamata,Elapidae,Bungarus,Bungarus candidus,terrestrial,terrestrial
P20258,8671,Phospholipase A2 family,117,,LD(50) is 1.3 mg/kg intraperitoneal injection into mice.,Disulfide bond,Disulfide bond:7,GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process); GO:0005576 (extracellular region); GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process),GO:0005576 (extracellular region),GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),1: Evidence at protein level,both,Pseudechis porphyriacus,Chordata,Lepidosauria,Squamata,Elapidae,Pseudechis,Pseudechis porphyriacus,terrestrial,terrestrial
Q6EER4,44725,Phospholipase A2 family,138,,,Disulfide bond,Disulfide bond:7,GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process); GO:0005576 (extracellular region); GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process),GO:0005576 (extracellular region),GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),1: Evidence at protein level,both,Bothriechis schlegelii,Chordata,Lepidosauria,Squamata,Viperidae,Bothriechis,Bothriechis schlegelii,terrestrial,terrestrial
P0DKT8,183720,Phospholipase A2 family,10,fragment,,Disulfide bond,,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,1: Evidence at protein level,venom_tissue,Oxyuranus scutellatus canni,Chordata,Lepidosauria,Squamata,Elapidae,Oxyuranus,Oxyuranus scutellatus,terrestrial,terrestrial
G9I930,1114302,Phospholipase A2 family,149,,,Disulfide bond,Disulfide bond:7,GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process); GO:0005576 (extracellular region); GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process),GO:0005576 (extracellular region),GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),1: Evidence at protein level,both,Micrurus tener tener,Chordata,Lepidosauria,Squamata,Elapidae,Micrurus,Micrurus tener,terrestrial,terrestrial
P84776,242058,Phospholipase A2 family,121,,LD(50) is in the range of 6.25-12.5 mg/kg by intraperitoneal injection into mice.,Disulfide bond,Disulfide bond:7,GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process); GO:0005576 (extracellular region); GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process),GO:0005576 (extracellular region),GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),1: Evidence at protein level,both,Protobothrops mangshanensis,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops mangshanensis,terrestrial,terrestrial
Q7M4I5,7462,Phospholipase A2 family,134,,,Disulfide bond; Glycoprotein,Disulfide bond:5; Glycosylation:1,GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process); GO:0005576 (extracellular region); GO:0046872 (metal ion binding); GO:0004623 (phospholipase A2 activity),GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process),GO:0005576 (extracellular region),GO:0046872 (metal ion binding); GO:0004623 (phospholipase A2 activity),1: Evidence at protein level,venom_tissue,Apis dorsata,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis dorsata,terrestrial,terrestrial
P82414,118888,,30,,,,,GO:0042742 (defense response to bacterium); GO:0050832 (defense response to fungus); GO:0031640 (killing of cells of other organism); GO:0005576 (extracellular region),GO:0042742 (defense response to bacterium); GO:0050832 (defense response to fungus); GO:0031640 (killing of cells of other organism),GO:0005576 (extracellular region),,1: Evidence at protein level,venom_tissue,Neoponera goeldii,Arthropoda,Insecta,Hymenoptera,Formicidae,Neoponera,Neoponera goeldii,terrestrial,terrestrial
W4VSC2,1295018,,82,,,Disulfide bond,Disulfide bond:5,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,2: Evidence at transcript level,venom_tissue,Trittame loki,Arthropoda,Arachnida,Araneae,Barychelidae,Trittame,Trittame loki,terrestrial,terrestrial
P69392,308766,,13,,,,,GO:0005576 (extracellular region); GO:0072556 (other organism presynaptic membrane),,GO:0005576 (extracellular region); GO:0072556 (other organism presynaptic membrane),,1: Evidence at protein level,both,Batozonellus maculifrons,Arthropoda,Insecta,Hymenoptera,Pompilidae,Batozonellus,Batozonellus maculifrons,terrestrial,terrestrial
P58570,34649,Long (4 C-C) scorpion toxin superfamily,20,fragment,,,,GO:0005576 (extracellular region); GO:0008200 (ion channel inhibitor activity),,GO:0005576 (extracellular region),GO:0008200 (ion channel inhibitor activity),1: Evidence at protein level,both,Olivierus martensii,Arthropoda,Arachnida,Scorpiones,Buthidae,Olivierus,Olivierus martensii,terrestrial,terrestrial
Q9GYX2,34649,Long (4 C-C) scorpion toxin superfamily,85,,,Disulfide bond,Disulfide bond:4,GO:0006952 (defense response); GO:0005576 (extracellular region); GO:0008200 (ion channel inhibitor activity),GO:0006952 (defense response),GO:0005576 (extracellular region),GO:0008200 (ion channel inhibitor activity),2: Evidence at transcript level,both,Olivierus martensii,Arthropoda,Arachnida,Scorpiones,Buthidae,Olivierus,Olivierus martensii,terrestrial,terrestrial
Q7Z0H4,34649,,55,,,Disulfide bond,Disulfide bond:3,GO:0006952 (defense response); GO:0005576 (extracellular region),GO:0006952 (defense response),GO:0005576 (extracellular region),,1: Evidence at protein level,venom_tissue,Olivierus martensii,Arthropoda,Arachnida,Scorpiones,Buthidae,Olivierus,Olivierus martensii,terrestrial,terrestrial
C0H693,46704,Cnidaria small cysteine-rich protein (SCRiP) family,81,,,Cleavage on pair of basic residues; Disulfide bond,,GO:0005576 (extracellular region); GO:0042151 (nematocyst),,GO:0005576 (extracellular region); GO:0042151 (nematocyst),,3: Inferred from homology,kw_toxin,Montipora capitata,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,Montipora capitata,marine,marine
E7CLN8,419285,Long (4 C-C) scorpion toxin superfamily,66,fragment,,Disulfide bond,Disulfide bond:4,GO:0006952 (defense response); GO:0005576 (extracellular region); GO:0008200 (ion channel inhibitor activity),GO:0006952 (defense response),GO:0005576 (extracellular region),GO:0008200 (ion channel inhibitor activity),2: Evidence at transcript level,both,Rhopalurus junceus,Arthropoda,Arachnida,Scorpiones,Buthidae,Rhopalurus,Rhopalurus junceus,terrestrial,terrestrial
P60263,57059,Long (4 C-C) scorpion toxin superfamily,27,fragment,,,,GO:0006952 (defense response); GO:0005576 (extracellular region),GO:0006952 (defense response),GO:0005576 (extracellular region),,1: Evidence at protein level,both,Tityus discrepans,Arthropoda,Arachnida,Scorpiones,Buthidae,Tityus,Tityus discrepans,terrestrial,terrestrial
E7CLP1,419285,Long (4 C-C) scorpion toxin superfamily,83,fragment,,Disulfide bond,Disulfide bond:4,GO:0006952 (defense response); GO:0005576 (extracellular region); GO:0008200 (ion channel inhibitor activity),GO:0006952 (defense response),GO:0005576 (extracellular region),GO:0008200 (ion channel inhibitor activity),2: Evidence at transcript level,both,Rhopalurus junceus,Arthropoda,Arachnida,Scorpiones,Buthidae,Rhopalurus,Rhopalurus junceus,terrestrial,terrestrial
Q7Z1K8,29941,Long (4 C-C) scorpion toxin superfamily,87,,,Amidation; Disulfide bond,Disulfide bond:4; Amidation:1,GO:0006952 (defense response); GO:0005576 (extracellular region),GO:0006952 (defense response),GO:0005576 (extracellular region),,2: Evidence at transcript level,both,Centruroides limpidus limpidus,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides limpidus,terrestrial,terrestrial
M1INJ1,122909,Long (4 C-C) scorpion toxin superfamily,60,,,Disulfide bond,Disulfide bond:3,GO:0006952 (defense response); GO:0005576 (extracellular region); GO:0008200 (ion channel inhibitor activity),GO:0006952 (defense response),GO:0005576 (extracellular region),GO:0008200 (ion channel inhibitor activity),3: Inferred from homology,both,Androctonus crassicauda,Arthropoda,Arachnida,Scorpiones,Buthidae,Androctonus,Androctonus crassicauda,terrestrial,terrestrial
Q1I163,57059,Long (4 C-C) scorpion toxin superfamily,86,,,Amidation; Disulfide bond,Disulfide bond:4; Amidation:1,GO:0006952 (defense response); GO:0005576 (extracellular region); GO:0008200 (ion channel inhibitor activity),GO:0006952 (defense response),GO:0005576 (extracellular region),GO:0008200 (ion channel inhibitor activity),1: Evidence at protein level,both,Tityus discrepans,Arthropoda,Arachnida,Scorpiones,Buthidae,Tityus,Tityus discrepans,terrestrial,terrestrial
L0GBR1,1273102,Scorpion calcine family,68,,,Disulfide bond,Disulfide bond:3,GO:0009405 (pathogenesis); GO:0005576 (extracellular region); GO:0019855 (calcium channel inhibitor activity),GO:0009405 (pathogenesis),GO:0005576 (extracellular region),GO:0019855 (calcium channel inhibitor activity),2: Evidence at transcript level,both,Urodacus yaschenkoi,Arthropoda,Arachnida,Scorpiones,Scorpionidae,Urodacus,Urodacus yaschenkoi,terrestrial,terrestrial
P0C911,6860,Long (4 C-C) scorpion toxin superfamily,16,fragment,,,,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,1: Evidence at protein level,both,Androctonus mauritanicus mauritanicus,Arthropoda,Arachnida,Scorpiones,Buthidae,Androctonus,Androctonus mauritanicus,terrestrial,terrestrial
Q7YWA7,202807,Secapin family,77,,,Disulfide bond,Disulfide bond:1,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,2: Evidence at transcript level,venom_tissue,Vespa magnifica,Arthropoda,Insecta,Hymenoptera,Vespidae,Vespa,Vespa magnifica,terrestrial,terrestrial
P61098,31925,Spider toxin SFI family,46,,,Disulfide bond,Disulfide bond:4,GO:0009405 (pathogenesis); GO:0005576 (extracellular region),GO:0009405 (pathogenesis),GO:0005576 (extracellular region),,2: Evidence at transcript level,both,Segestria florentina,Arthropoda,Arachnida,Araneae,Segestriidae,Segestria,Segestria florentina,terrestrial,terrestrial
P0C5I4,6884,Long (4 C-C) scorpion toxin superfamily,85,,PD(50) is 3-5 ng/100 mg of body weight of Sarcophaga larvae for both contraction and flaccid paralysis.,Amidation; Disulfide bond,Disulfide bond:4; Amidation:1,GO:0006952 (defense response); GO:0005576 (extracellular region); GO:0008200 (ion channel inhibitor activity),GO:0006952 (defense response),GO:0005576 (extracellular region),GO:0008200 (ion channel inhibitor activity),1: Evidence at protein level,both,Leiurus hebraeus,Arthropoda,Arachnida,Scorpiones,Buthidae,Leiurus,Leiurus hebraeus,terrestrial,terrestrial
P0C8J5,8705,Snaclec family,16,fragment,,Disulfide bond; Glycoprotein,Disulfide bond:1,GO:0005576 (extracellular region); GO:0046872 (metal ion binding),,GO:0005576 (extracellular region),GO:0046872 (metal ion binding),1: Evidence at protein level,both,Vipera ammodytes ammodytes,Chordata,Lepidosauria,Squamata,Viperidae,Vipera,Vipera ammodytes,terrestrial,terrestrial
Q71RR2,39682,Snaclec family,144,,,Disulfide bond,Disulfide bond:4,GO:0005576 (extracellular region); GO:0046872 (metal ion binding),,GO:0005576 (extracellular region),GO:0046872 (metal ion binding),2: Evidence at transcript level,both,Trimeresurus stejnegeri,Chordata,Lepidosauria,Squamata,Viperidae,Trimeresurus,Trimeresurus stejnegeri,terrestrial,terrestrial
P81508,35024,Snaclec family,127,,,Disulfide bond,Disulfide bond:4,GO:0044477 (envenomation resulting in negative regulation of platelet aggregation in other organism); GO:0005576 (extracellular region),GO:0044477 (envenomation resulting in negative regulation of platelet aggregation in other organism),GO:0005576 (extracellular region),,1: Evidence at protein level,both,Crotalus horridus,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus horridus,terrestrial,terrestrial
Q71RQ9,39682,Snaclec family,146,,,Disulfide bond,Disulfide bond:4,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,2: Evidence at transcript level,both,Trimeresurus stejnegeri,Chordata,Lepidosauria,Squamata,Viperidae,Trimeresurus,Trimeresurus stejnegeri,terrestrial,terrestrial
P22029,8724,Snaclec family,133,,,Disulfide bond,Disulfide bond:4,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,1: Evidence at protein level,both,Bothrops jararaca,Chordata,Lepidosauria,Squamata,Viperidae,Bothrops,Bothrops jararaca,terrestrial,terrestrial
Q7Z269,743375,Peptidase S1 family,277,,,Disulfide bond; Glycoprotein,Glycosylation:6; Disulfide bond:3,GO:0005576 (extracellular region); GO:0004252 (serine-type endopeptidase activity),,GO:0005576 (extracellular region),GO:0004252 (serine-type endopeptidase activity),2: Evidence at transcript level,venom_tissue,Polistes dominula,Arthropoda,Insecta,Hymenoptera,Vespidae,Polistes,Polistes dominula,terrestrial,terrestrial
E7CLP2,419285,Long (4 C-C) scorpion toxin superfamily,83,,,Disulfide bond,Disulfide bond:4,GO:0006952 (defense response); GO:0009405 (pathogenesis); GO:0005576 (extracellular region); GO:0008200 (ion channel inhibitor activity),GO:0006952 (defense response); GO:0009405 (pathogenesis),GO:0005576 (extracellular region),GO:0008200 (ion channel inhibitor activity),1: Evidence at protein level,both,Rhopalurus junceus,Arthropoda,Arachnida,Scorpiones,Buthidae,Rhopalurus,Rhopalurus junceus,terrestrial,terrestrial
P83257,185217,Beta/delta-agatoxin family,37,,LD(50) is 24.2 ng/mg body weight of lepidoptera larvae.,Amidation; Disulfide bond,Disulfide bond:4; Amidation:1,GO:0009405 (pathogenesis); GO:0005576 (extracellular region); GO:0019871 (sodium channel inhibitor activity),GO:0009405 (pathogenesis),GO:0005576 (extracellular region),GO:0019871 (sodium channel inhibitor activity),1: Evidence at protein level,both,Pireneitega luctuosa,Arthropoda,Arachnida,Araneae,Agelenidae,Pireneitega,Pireneitega luctuosa,terrestrial,terrestrial
Q5Y4W5,293813,U2-agatoxin family,69,,,Disulfide bond,Disulfide bond:3,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,2: Evidence at transcript level,both,Agelena orientalis,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,Agelena orientalis,terrestrial,terrestrial
