Entry,Organism (ID),Protein families,Length,Fragment,Toxic dose,PTM Keywords,PTM Summary,Gene Ontology (GO),Gene Ontology (biological process),Gene Ontology (cellular component),Gene Ontology (molecular function),Protein existence,ToxProt definition,Scientific_Name,Phylum,Class,Order,Family,Genus,Species,Habitat,Habitat_Detailed
P80719,53957,Short scorpion toxin family,34,,LD(50) is 4 ug/kg by intracerebroventricular injection into mice.,Amidation,Disulfide bond:4; Amidation:1,,,,,,both,Scorpio palmatus,Arthropoda,Arachnida,Scorpiones,Scorpionidae,Scorpio,Scorpio palmatus,terrestrial,terrestrial
P01498,6860,Short scorpion toxin family,35,,,,Disulfide bond:4,,,,,,both,Androctonus mauritanicus mauritanicus,Arthropoda,Arachnida,Scorpiones,Buthidae,Androctonus,Androctonus mauritanicus,terrestrial,terrestrial
P45667,29941,Alpha/beta-scorpion toxin family,66,,,Amidation,Disulfide bond:4; Amidation:1,,,,,,both,Centruroides limpidus limpidus,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides limpidus,terrestrial,terrestrial
P60270,34648,Short scorpion toxin family,35,,,,Disulfide bond:4,,,,,,both,Mesobuthus eupeus,Arthropoda,Arachnida,Scorpiones,Buthidae,Mesobuthus,Mesobuthus eupeus,terrestrial,terrestrial
P46066,218467,Alpha/beta-scorpion toxin family,63,,,,Disulfide bond:4,,,,,,both,Centruroides sculpturatus,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides sculpturatus,terrestrial,terrestrial
P46115,6887,Alpha/beta-scorpion toxin family,64,,,,Disulfide bond:4,,,,,,both,Tityus serrulatus,Arthropoda,Arachnida,Scorpiones,Buthidae,Tityus,Tityus serrulatus,terrestrial,terrestrial
P45664,6878,Alpha/beta-scorpion toxin family,87,,,,Disulfide bond:4,,,,,,both,Centruroides noxius,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides noxius,terrestrial,terrestrial
Q95WD3,218467,Alpha/beta-scorpion toxin family,86,,,Amidation,Disulfide bond:4; Amidation:1,,,,,,both,Centruroides sculpturatus,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides sculpturatus,terrestrial,terrestrial
P45665,6878,Alpha/beta-scorpion toxin family,86,,,Amidation,Disulfide bond:4; Amidation:1,,,,,,both,Centruroides noxius,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides noxius,terrestrial,terrestrial
P02852,7460,,77,,,,Disulfide bond:1,,,,,,venom_tissue,Apis mellifera,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,terrestrial,terrestrial
Q86QV6,217897,Ergtoxin family,42,,,,Disulfide bond:4,,,,,,both,Centruroides elegans,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides elegans,terrestrial,terrestrial
Q86QU1,6879,Ergtoxin family,42,,,,Disulfide bond:4,,,,,,both,Centruroides exilicauda,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides exilicauda,terrestrial,terrestrial
Q86QV3,217898,Ergtoxin family,42,,,,Disulfide bond:4,,,,,,both,Centruroides gracilis,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides gracilis,terrestrial,terrestrial
Q86QV0,29941,Ergtoxin family,42,,,,Disulfide bond:4,,,,,,both,Centruroides limpidus limpidus,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides limpidus,terrestrial,terrestrial
Q86QT3,6878,Ergtoxin family,62,,,,Disulfide bond:4,,,,,,both,Centruroides noxius,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides noxius,terrestrial,terrestrial
Q86QU6,218467,Ergtoxin family,42,,,,Disulfide bond:4,,,,,,both,Centruroides sculpturatus,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides sculpturatus,terrestrial,terrestrial
Q86QV5,217897,Ergtoxin family,43,,,,Disulfide bond:4,,,,,,both,Centruroides elegans,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides elegans,terrestrial,terrestrial
Q86QU0,6879,Ergtoxin family,43,,,,Disulfide bond:4,,,,,,both,Centruroides exilicauda,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides exilicauda,terrestrial,terrestrial
Q86QV2,217898,Ergtoxin family,42,,,,Disulfide bond:4,,,,,,both,Centruroides gracilis,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides gracilis,terrestrial,terrestrial
Q86QU9,29941,Ergtoxin family,43,,,,Disulfide bond:4,,,,,,both,Centruroides limpidus limpidus,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides limpidus,terrestrial,terrestrial
P59939,6878,Ergtoxin family,43,,,,Disulfide bond:4,,,,,,both,Centruroides noxius,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides noxius,terrestrial,terrestrial
Q86QU5,218467,Ergtoxin family,43,,,,Disulfide bond:4,,,,,,both,Centruroides sculpturatus,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides sculpturatus,terrestrial,terrestrial
Q86QV4,217897,Ergtoxin family,43,,,,Disulfide bond:4,,,,,,both,Centruroides elegans,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides elegans,terrestrial,terrestrial
Q86QT9,6879,Ergtoxin family,43,,,,Disulfide bond:4,,,,,,both,Centruroides exilicauda,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides exilicauda,terrestrial,terrestrial
Q86QV1,217898,Ergtoxin family,47,,,,Disulfide bond:4,,,,,,both,Centruroides gracilis,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides gracilis,terrestrial,terrestrial
Q86QU8,29941,Ergtoxin family,43,,,,Disulfide bond:4,,,,,,both,Centruroides limpidus limpidus,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides limpidus,terrestrial,terrestrial
Q86QV9,6878,Ergtoxin family,43,,,,Disulfide bond:4,,,,,,both,Centruroides noxius,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides noxius,terrestrial,terrestrial
Q86QU4,218467,Ergtoxin family,43,,,,Disulfide bond:4,,,,,,both,Centruroides sculpturatus,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides sculpturatus,terrestrial,terrestrial
Q86QT8,6879,Ergtoxin family,43,,,,Disulfide bond:4,,,,,,both,Centruroides exilicauda,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides exilicauda,terrestrial,terrestrial
Q86QU7,29941,Ergtoxin family,43,,,,Disulfide bond:4,,,,,,both,Centruroides limpidus limpidus,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides limpidus,terrestrial,terrestrial
Q86QV8,6878,Ergtoxin family,43,,,,Disulfide bond:4,,,,,,both,Centruroides noxius,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides noxius,terrestrial,terrestrial
Q86QU3,218467,Ergtoxin family,43,,,,Disulfide bond:4,,,,,,both,Centruroides sculpturatus,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides sculpturatus,terrestrial,terrestrial
Q86QV7,6878,Ergtoxin family,43,,,,Disulfide bond:4,,,,,,both,Centruroides noxius,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides noxius,terrestrial,terrestrial
Q86QU2,218467,Ergtoxin family,47,,,,Disulfide bond:4,,,,,,both,Centruroides sculpturatus,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides sculpturatus,terrestrial,terrestrial
Q9BKB7,34648,Short scorpion toxin family,57,,,,Disulfide bond:3,,,,,,both,Mesobuthus eupeus,Arthropoda,Arachnida,Scorpiones,Buthidae,Mesobuthus,Mesobuthus eupeus,terrestrial,terrestrial
P59940,218467,Ergtoxin family,43,,,,Disulfide bond:4,,,,,,both,Centruroides sculpturatus,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides sculpturatus,terrestrial,terrestrial
P61095,31925,Spider toxin SFI family,46,,LD(50) is 10 mg/kg on H.virescens larvae.,,,,,,,,both,Segestria florentina,Arthropoda,Arachnida,Araneae,Segestriidae,Segestria,Segestria florentina,terrestrial,terrestrial
P61096,31925,Spider toxin SFI family,46,,LD(50) is 7 mg/kg on H.virescens larvae.,,,,,,,,both,Segestria florentina,Arthropoda,Arachnida,Araneae,Segestriidae,Segestria,Segestria florentina,terrestrial,terrestrial
P61097,31925,Spider toxin SFI family,46,,,,,,,,,,both,Segestria florentina,Arthropoda,Arachnida,Araneae,Segestriidae,Segestria,Segestria florentina,terrestrial,terrestrial
P61098,31925,Spider toxin SFI family,46,,,,,,,,,,both,Segestria florentina,Arthropoda,Arachnida,Araneae,Segestriidae,Segestria,Segestria florentina,terrestrial,terrestrial
P61099,31925,Spider toxin SFI family,46,,,,,,,,,,both,Segestria florentina,Arthropoda,Arachnida,Araneae,Segestriidae,Segestria,Segestria florentina,terrestrial,terrestrial
P61100,31925,Spider toxin SFI family,46,,,,,,,,,,both,Segestria florentina,Arthropoda,Arachnida,Araneae,Segestriidae,Segestria,Segestria florentina,terrestrial,terrestrial
P61101,31925,Spider toxin SFI family,46,,,,,,,,,,both,Segestria florentina,Arthropoda,Arachnida,Araneae,Segestriidae,Segestria,Segestria florentina,terrestrial,terrestrial
P61102,31925,Spider toxin SFI family,46,,,,,,,,,,both,Segestria florentina,Arthropoda,Arachnida,Araneae,Segestriidae,Segestria,Segestria florentina,terrestrial,terrestrial
P61094,31925,Spider toxin SFI family,18,fragment,LD(50) is 4 mg/kg on H.virescens larvae.,,,,,,,,both,Segestria florentina,Arthropoda,Arachnida,Araneae,Segestriidae,Segestria,Segestria florentina,terrestrial,terrestrial
P61504,31925,Spider toxin SFI family,35,,,,,,,,,,both,Segestria florentina,Arthropoda,Arachnida,Araneae,Segestriidae,Segestria,Segestria florentina,terrestrial,terrestrial
P68721,6884,Alpha/beta-scorpion toxin family,88,,,,Disulfide bond:4,,,,,,both,Leiurus hebraeus,Arthropoda,Arachnida,Scorpiones,Buthidae,Leiurus,Leiurus hebraeus,terrestrial,terrestrial
P68722,6884,Alpha/beta-scorpion toxin family,88,,,,Disulfide bond:4,,,,,,both,Leiurus hebraeus,Arthropoda,Arachnida,Scorpiones,Buthidae,Leiurus,Leiurus hebraeus,terrestrial,terrestrial
P68723,6884,Alpha/beta-scorpion toxin family,88,,,,Disulfide bond:4,,,,,,both,Leiurus hebraeus,Arthropoda,Arachnida,Scorpiones,Buthidae,Leiurus,Leiurus hebraeus,terrestrial,terrestrial
P68724,6884,Alpha/beta-scorpion toxin family,88,,,,Disulfide bond:4,,,,,,both,Leiurus hebraeus,Arthropoda,Arachnida,Scorpiones,Buthidae,Leiurus,Leiurus hebraeus,terrestrial,terrestrial
P01497,6858,Alpha/beta-scorpion toxin family,88,,,,Disulfide bond:4,,,,,,both,Androctonus australis,Arthropoda,Arachnida,Scorpiones,Buthidae,Androctonus,Androctonus australis,terrestrial,terrestrial
P55902,6871,Alpha/beta-scorpion toxin family,65,,LD(50) is 50 ug/kg in mouse by intracerebroventricular injection and 600 ng/g in Blatella germanica.,,Disulfide bond:4,,,,,,both,Buthus occitanus tunetanus,Arthropoda,Arachnida,Scorpiones,Buthidae,Buthus,Buthus occitanus,terrestrial,terrestrial
P82811,42519,Alpha/beta-scorpion toxin family,61,,,,Disulfide bond:4,,,,,,both,Hottentotta tamulus,Arthropoda,Arachnida,Scorpiones,Buthidae,Hottentotta,Hottentotta tamulus,terrestrial,terrestrial
P19856,6885,Alpha/beta-scorpion toxin family,70,,,,Disulfide bond:4,,,,,,both,Leiurus quinquestriatus quinquestriatus,Arthropoda,Arachnida,Scorpiones,Buthidae,Leiurus,Leiurus quinquestriatus,terrestrial,terrestrial
O61668,34649,Alpha/beta-scorpion toxin family,88,,PD(50) is 0.18 ng/mg of gryllus bimaculatus crickets.,Amidation,Disulfide bond:4; Amidation:1,,,,,,both,Olivierus martensii,Arthropoda,Arachnida,Scorpiones,Buthidae,Olivierus,Olivierus martensii,terrestrial,terrestrial
P15147,6858,Alpha/beta-scorpion toxin family,88,,,,Disulfide bond:4,,,,,,both,Androctonus australis,Arthropoda,Arachnida,Scorpiones,Buthidae,Androctonus,Androctonus australis,terrestrial,terrestrial
P80962,70335,Alpha/beta-scorpion toxin family,61,,,,Disulfide bond:4,,,,,,both,Buthacus arenicola,Arthropoda,Arachnida,Scorpiones,Buthidae,Buthacus,Buthacus arenicola,terrestrial,terrestrial
P24336,6863,Alpha/beta-scorpion toxin family,85,,,,Disulfide bond:4,,,,,,both,Hottentotta judaicus,Arthropoda,Arachnida,Scorpiones,Buthidae,Hottentotta,Hottentotta judaicus,terrestrial,terrestrial
P59863,6871,Alpha/beta-scorpion toxin family,60,,,,Disulfide bond:4,,,,,,both,Buthus occitanus tunetanus,Arthropoda,Arachnida,Scorpiones,Buthidae,Buthus,Buthus occitanus,terrestrial,terrestrial
P82812,42519,Alpha/beta-scorpion toxin family,61,,,,Disulfide bond:4,,,,,,both,Hottentotta tamulus,Arthropoda,Arachnida,Scorpiones,Buthidae,Hottentotta,Hottentotta tamulus,terrestrial,terrestrial
Q26292,6884,Alpha/beta-scorpion toxin family,85,,,Amidation,Disulfide bond:4; Amidation:1,,,,,,both,Leiurus hebraeus,Arthropoda,Arachnida,Scorpiones,Buthidae,Leiurus,Leiurus hebraeus,terrestrial,terrestrial
P19855,6885,Alpha/beta-scorpion toxin family,82,,,,Disulfide bond:4,,,,,,both,Leiurus quinquestriatus quinquestriatus,Arthropoda,Arachnida,Scorpiones,Buthidae,Leiurus,Leiurus quinquestriatus,terrestrial,terrestrial
P68727,34649,Alpha/beta-scorpion toxin family,61,,,Amidation,Disulfide bond:4; Amidation:1,,,,,,both,Olivierus martensii,Arthropoda,Arachnida,Scorpiones,Buthidae,Olivierus,Olivierus martensii,terrestrial,terrestrial
P82813,42519,Alpha/beta-scorpion toxin family,61,,,,Disulfide bond:4,,,,,,both,Hottentotta tamulus,Arthropoda,Arachnida,Scorpiones,Buthidae,Hottentotta,Hottentotta tamulus,terrestrial,terrestrial
Q17231,34649,Alpha/beta-scorpion toxin family,64,fragment,,Amidation,Disulfide bond:4,,,,,,both,Olivierus martensii,Arthropoda,Arachnida,Scorpiones,Buthidae,Olivierus,Olivierus martensii,terrestrial,terrestrial
P21150,6858,Alpha/beta-scorpion toxin family,65,,,,Disulfide bond:4,,,,,,both,Androctonus australis,Arthropoda,Arachnida,Scorpiones,Buthidae,Androctonus,Androctonus australis,terrestrial,terrestrial
P55903,6871,Alpha/beta-scorpion toxin family,61,,LD(50) is 1.1 ug/g in Blatella germanica.,Amidation,Disulfide bond:4; Amidation:1,,,,,,both,Buthus occitanus tunetanus,Arthropoda,Arachnida,Scorpiones,Buthidae,Buthus,Buthus occitanus,terrestrial,terrestrial
P82814,42519,Alpha/beta-scorpion toxin family,62,,,,Disulfide bond:4,,,,,,both,Hottentotta tamulus,Arthropoda,Arachnida,Scorpiones,Buthidae,Hottentotta,Hottentotta tamulus,terrestrial,terrestrial
Q17230,34649,Alpha/beta-scorpion toxin family,64,fragment,,Amidation,Disulfide bond:4,,,,,,both,Olivierus martensii,Arthropoda,Arachnida,Scorpiones,Buthidae,Olivierus,Olivierus martensii,terrestrial,terrestrial
P81504,6858,Alpha/beta-scorpion toxin family,61,,,,Disulfide bond:4,,,,,,both,Androctonus australis,Arthropoda,Arachnida,Scorpiones,Buthidae,Androctonus,Androctonus australis,terrestrial,terrestrial
P55904,6871,Alpha/beta-scorpion toxin family,61,,LD(50) is 1.1 ug/g in Blatella germanica.,Amidation,Disulfide bond:4; Amidation:1,,,,,,both,Buthus occitanus tunetanus,Arthropoda,Arachnida,Scorpiones,Buthidae,Buthus,Buthus occitanus,terrestrial,terrestrial
P81240,6884,Alpha/beta-scorpion toxin family,61,,,,Disulfide bond:4,,,,,,both,Leiurus hebraeus,Arthropoda,Arachnida,Scorpiones,Buthidae,Leiurus,Leiurus hebraeus,terrestrial,terrestrial
P59864,6871,Alpha/beta-scorpion toxin family,62,,LD(50) is 0.1 mg/kg in Blatella germanica.,,Disulfide bond:4,,,,,,both,Buthus occitanus tunetanus,Arthropoda,Arachnida,Scorpiones,Buthidae,Buthus,Buthus occitanus,terrestrial,terrestrial
Q8T3T0,34649,Alpha/beta-scorpion toxin family,85,,,Amidation,Disulfide bond:4; Amidation:1,,,,,,both,Olivierus martensii,Arthropoda,Arachnida,Scorpiones,Buthidae,Olivierus,Olivierus martensii,terrestrial,terrestrial
Q9XY87,34649,Alpha/beta-scorpion toxin family,85,,,Amidation,Disulfide bond:4; Amidation:1,,,,,,both,Olivierus martensii,Arthropoda,Arachnida,Scorpiones,Buthidae,Olivierus,Olivierus martensii,terrestrial,terrestrial
Q95WX6,34649,Alpha/beta-scorpion toxin family,85,,,Amidation,Disulfide bond:4; Amidation:1,,,,,,both,Olivierus martensii,Arthropoda,Arachnida,Scorpiones,Buthidae,Olivierus,Olivierus martensii,terrestrial,terrestrial
Q9Y1U3,34649,Alpha/beta-scorpion toxin family,85,,,,Disulfide bond:4,,,,,,kw_toxin,Olivierus martensii,Arthropoda,Arachnida,Scorpiones,Buthidae,Olivierus,Olivierus martensii,terrestrial,terrestrial
P56637,6863,Alpha/beta-scorpion toxin family,94,,Both variants Bjxtr-IT.38E and Bjxtr-IT.38K have an PD(50) of 9.6 ng/100 mg of body weight of blowfly larvae.,,Disulfide bond:4,,,,,,both,Hottentotta judaicus,Arthropoda,Arachnida,Scorpiones,Buthidae,Hottentotta,Hottentotta judaicus,terrestrial,terrestrial
Q8I0K7,34649,Alpha/beta-scorpion toxin family,85,,LD(50) is 0.8 mg/kg by intravenous injection into mice.,Amidation,Disulfide bond:4; Amidation:1,,,,,,both,Olivierus martensii,Arthropoda,Arachnida,Scorpiones,Buthidae,Olivierus,Olivierus martensii,terrestrial,terrestrial
O76963,6892,Alpha/beta-scorpion toxin family,64,,,Amidation,Disulfide bond:4; Amidation:1,,,,,,both,Orthochirus scrobiculosus,Arthropoda,Arachnida,Scorpiones,Buthidae,Orthochirus,Orthochirus scrobiculosus,terrestrial,terrestrial
O77091,34649,Alpha/beta-scorpion toxin family,90,,PD(50) is 0.49 ng/mg in gryllus bimaculatus crickets.,,Disulfide bond:4,,,,,,both,Olivierus martensii,Arthropoda,Arachnida,Scorpiones,Buthidae,Olivierus,Olivierus martensii,terrestrial,terrestrial
Q967F9,34649,Short scorpion toxin family,54,,,,,,,,,,both,Olivierus martensii,Arthropoda,Arachnida,Scorpiones,Buthidae,Olivierus,Olivierus martensii,terrestrial,terrestrial
Q95NK7,34649,Short scorpion toxin family,54,,,,,,,,,,both,Olivierus martensii,Arthropoda,Arachnida,Scorpiones,Buthidae,Olivierus,Olivierus martensii,terrestrial,terrestrial
Q9BJX2,34649,Short scorpion toxin family,54,,,,,,,,,,both,Olivierus martensii,Arthropoda,Arachnida,Scorpiones,Buthidae,Olivierus,Olivierus martensii,terrestrial,terrestrial
Q95NJ8,34649,Short scorpion toxin family,55,,,Amidation; Pyrrolidone carboxylic acid,Amidation:1; Pyrrolidone carboxylic acid:1,,,,,,both,Olivierus martensii,Arthropoda,Arachnida,Scorpiones,Buthidae,Olivierus,Olivierus martensii,terrestrial,terrestrial
Q9NJC6,34649,Long chain potassium channel inhibitor scorpion toxin family,90,,,,Disulfide bond:3,,,,,,both,Olivierus martensii,Arthropoda,Arachnida,Scorpiones,Buthidae,Olivierus,Olivierus martensii,terrestrial,terrestrial
Q9N661,34649,Long chain potassium channel inhibitor scorpion toxin family,91,,,,Disulfide bond:3,,,,,,both,Olivierus martensii,Arthropoda,Arachnida,Scorpiones,Buthidae,Olivierus,Olivierus martensii,terrestrial,terrestrial
P69939,6858,Long chain potassium channel inhibitor scorpion toxin family,91,,,,Disulfide bond:3,,,,,,both,Androctonus australis,Arthropoda,Arachnida,Scorpiones,Buthidae,Androctonus,Androctonus australis,terrestrial,terrestrial
P80669,6884,Scorpion toxin 6 family,28,,,,Disulfide bond:3,,,,,,both,Leiurus hebraeus,Arthropoda,Arachnida,Scorpiones,Buthidae,Leiurus,Leiurus hebraeus,terrestrial,terrestrial
P80670,6884,Scorpion toxin 6 family,29,,,,Disulfide bond:3,,,,,,both,Leiurus hebraeus,Arthropoda,Arachnida,Scorpiones,Buthidae,Leiurus,Leiurus hebraeus,terrestrial,terrestrial
P80671,6884,Scorpion toxin 6 family,29,,,,Disulfide bond:3,,,,,,both,Leiurus hebraeus,Arthropoda,Arachnida,Scorpiones,Buthidae,Leiurus,Leiurus hebraeus,terrestrial,terrestrial
P83045,58218,Spider sphingomyelinase family,315,,,Zymogen,Disulfide bond:1,,,,,,both,Loxosceles intermedia,Arthropoda,Arachnida,Araneae,Sicariidae,Loxosceles,Loxosceles intermedia,terrestrial,terrestrial
Q8I914,58217,Spider sphingomyelinase family,311,,,Zymogen,Disulfide bond:1,,,,,,both,Loxosceles laeta,Arthropoda,Arachnida,Araneae,Sicariidae,Loxosceles,Loxosceles laeta,terrestrial,terrestrial
P83046,58218,Spider sphingomyelinase family,322,,,,Disulfide bond:1,,,,,,both,Loxosceles intermedia,Arthropoda,Arachnida,Araneae,Sicariidae,Loxosceles,Loxosceles intermedia,terrestrial,terrestrial
Q7Z1Y7,196454,Spider sphingomyelinase family,320,,,Glycoprotein; Zymogen,Disulfide bond:1; Glycosylation:1,,,,,,both,Loxosceles arizonica,Arthropoda,Arachnida,Araneae,Sicariidae,Loxosceles,Loxosceles arizonica,terrestrial,terrestrial
Q7M485,6921,Spider sphingomyelinase family,35,fragment,,,,,,,,,both,Loxosceles reclusa,Arthropoda,Arachnida,Araneae,Sicariidae,Loxosceles,Loxosceles reclusa,terrestrial,terrestrial
P69502,58216,Spider sphingomyelinase family,71,,,,,,,,,,both,Loxosceles gaucho,Arthropoda,Arachnida,Araneae,Sicariidae,Loxosceles,Loxosceles gaucho,terrestrial,terrestrial
P13211,8600,Endothelin/sarafotoxin family,21,,LD(50) is 0.35 mg/kg by intravenous injection.,,Disulfide bond:2,,,,,,kw_toxin,Atractaspis andersonii,Chordata,Lepidosauria,Squamata,Lamprophiidae,Atractaspis,Atractaspis andersonii,terrestrial,terrestrial
P13208,8600,Endothelin/sarafotoxin family,543,,"LD(50) is 0.015 mg/kg by intravenous injection for sarafotoxin-A and sarafotoxin-B, and 0.3 mg/kg for sarafotoxin-C.",,Disulfide bond:24,,,,,,kw_toxin,Atractaspis andersonii,Chordata,Lepidosauria,Squamata,Lamprophiidae,Atractaspis,Atractaspis andersonii,terrestrial,terrestrial
Q98989,13279,SNTX/VTX toxin family,702,,LD(50) of stonustoxin is 0.017 mg/kg by intravenous injection.,,,,,,,,both,Synanceia horrida,Chordata,Actinopteri,Perciformes,Synanceiidae,Synanceia,Synanceia horrida,marine,marine
Q91453,13279,SNTX/VTX toxin family,699,,LD(50) of stonustoxin is 0.017 mg/kg by intravenous injection.,,,,,,,,both,Synanceia horrida,Chordata,Actinopteri,Perciformes,Synanceiidae,Synanceia,Synanceia horrida,marine,marine
Q8MMH5,135724,,61,,,,,,,,,,venom_tissue,Pimpla hypochondriaca,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Pimpla,Pimpla hypochondriaca,terrestrial,terrestrial
Q8MMH4,135724,,78,,,,,,,,,,venom_tissue,Pimpla hypochondriaca,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Pimpla,Pimpla hypochondriaca,terrestrial,terrestrial
P68725,6884,Alpha/beta-scorpion toxin family,83,,,Amidation,Disulfide bond:4; Amidation:1,,,,,,both,Leiurus hebraeus,Arthropoda,Arachnida,Scorpiones,Buthidae,Leiurus,Leiurus hebraeus,terrestrial,terrestrial
P68726,6884,Alpha/beta-scorpion toxin family,85,,,Amidation,Disulfide bond:4; Amidation:1,,,,,,both,Leiurus hebraeus,Arthropoda,Arachnida,Scorpiones,Buthidae,Leiurus,Leiurus hebraeus,terrestrial,terrestrial
P84011,6918,Spider toxin Tx3 family,58,,,,,,,,,,venom_tissue,Phoneutria nigriventer,Arthropoda,Arachnida,Araneae,Ctenidae,Phoneutria,Phoneutria nigriventer,terrestrial,terrestrial
P84018,6918,Spider neurotoxin 21C2 family,33,,,,,,,,,,both,Phoneutria nigriventer,Arthropoda,Arachnida,Araneae,Ctenidae,Phoneutria,Phoneutria nigriventer,terrestrial,terrestrial
P83608,230234,Delta-atracotoxin family,42,,,,Disulfide bond:4,,,,,,both,Missulena bradleyi,Arthropoda,Arachnida,Araneae,Actinopodidae,Missulena,Missulena bradleyi,terrestrial,terrestrial
P81885,6904,Delta-atracotoxin family,42,,,,Disulfide bond:4,,,,,,both,Hadronyche versuta,Arthropoda,Arachnida,Araneae,Hexathelidae,Hadronyche,Hadronyche versuta,terrestrial,terrestrial
P30833,6105,Sea anemone actinoporin family,20,fragment,,,,,,,,,kw_toxin,Actinia tenebrosa,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Actinia,Actinia tenebrosa,marine,marine
P30834,6105,Sea anemone actinoporin family,20,fragment,,,,,,,,,kw_toxin,Actinia tenebrosa,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Actinia,Actinia tenebrosa,marine,marine
P56587,7460,,21,,,Amidation,Disulfide bond:2; Amidation:1,,,,,,kw_toxin,Apis mellifera,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,terrestrial,terrestrial
P82885,8649,Contains 1 B30,108,,,,,,,,,,venom_tissue,Naja kaouthia,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja kaouthia,terrestrial,terrestrial
P81946,8618,Snake toxin family,59,,,,Disulfide bond:4,,,,,,both,Dendroaspis angusticeps,Chordata,Lepidosauria,Squamata,Elapidae,Dendroaspis,Dendroaspis angusticeps,terrestrial,terrestrial
P82227,6904,Janus-atracotoxin family,36,,,,Disulfide bond:4,,,,,,both,Hadronyche versuta,Arthropoda,Arachnida,Araneae,Hexathelidae,Hadronyche,Hadronyche versuta,terrestrial,terrestrial
P82226,6904,Janus-atracotoxin family,36,,,,Disulfide bond:4,,,,,,both,Hadronyche versuta,Arthropoda,Arachnida,Araneae,Hexathelidae,Hadronyche,Hadronyche versuta,terrestrial,terrestrial
P82228,6904,Janus-atracotoxin family,37,,,,Disulfide bond:4,,,,,,both,Hadronyche versuta,Arthropoda,Arachnida,Araneae,Hexathelidae,Hadronyche,Hadronyche versuta,terrestrial,terrestrial
P81882,8724,Peptidase S1 family,19,fragment,,,,,,,,,venom_tissue,Bothrops jararaca,Chordata,Lepidosauria,Squamata,Viperidae,Bothrops,Bothrops jararaca,terrestrial,terrestrial
P81883,8724,Peptidase S1 family,19,fragment,,,,,,,,,venom_tissue,Bothrops jararaca,Chordata,Lepidosauria,Squamata,Viperidae,Bothrops,Bothrops jararaca,terrestrial,terrestrial
P81884,8724,Peptidase S1 family,19,fragment,,,,,,,,,venom_tissue,Bothrops jararaca,Chordata,Lepidosauria,Squamata,Viperidae,Bothrops,Bothrops jararaca,terrestrial,terrestrial
P69438,313355,Contains 1 C-type lectin domain,24,fragment,,,,,,,,,both,Thalassophryne maculosa,Chordata,Actinopteri,Batrachoidiformes,Batrachoididae,Thalassophryne,Thalassophryne maculosa,marine,marine
Q9BN11,34647,Short scorpion toxin family,35,,,,Disulfide bond:3,,,,,,both,Hottentotta tamulus,Arthropoda,Arachnida,Scorpiones,Buthidae,Hottentotta,Hottentotta tamulus,terrestrial,terrestrial
